migration_id,appendix,source_kind,source_locator,section,style,source_text,planned_disposition,retain_in_book,target,volatile,status,companion_path,companion_locator,companion_coverage_status,normalised_match_score,source_verification_status,book_v3_8_action,phase14c_closure_status,closure_basis
APX-P1423,C,paragraph,P1423,,Body Text,"Mandatory identifies an official obligation for the stated route or a minimum record without which the book’s gate cannot be defended. Conditional identifies an official or scientific record activated by status, method, data, risk or circumstance. Recommended identifies an authorial control that improves traceability without claiming independent institutional force. The book’s gates and dossier names are authorial decision controls, not official ASE categories.",MIGRATE_TO_DIGITAL_MODULE,NO_OR_SUMMARY_ONLY,DC-C,MIXED,BOOK_v3.9.0_INTEGRATION_COMPLETE,companion/08_INSTITUTIONAL_LINKS/DC_C_MILESTONE_EVIDENCE_AND_DOSSIER.md,line 17,ADAPTED_NARRATIVE_PRESENT,1.000,SOURCE SET RECHECKED 2026-08-23; VOLATILE VALUES NOT FROZEN,DISPOSITION_COMPLETED_IN_BOOK_v3.9.0,COMPANION_MIGRATION_CLOSED; BOOK_v3.9.0_INTEGRATION_CLOSED,Adapted module prose located by normalised text comparison (score 1.000); original source text retained in this register.
APX-P1424,C,paragraph,P1424,,Body Text,"The official source set was checked on 21 August 2026. Current regulations, calendars, faculty notices, forms and valid written instructions prevail. Exact dates, fees, channels, quantities, file names, annex numbers and interface labels remain session-specific and must be reverified before use. Source codes C1–C9 are resolved in the Appendix source-code concordance under References.",MOVE_TO_DIGITAL_SOURCE_AND_VOLATILITY_REGISTER,NO,ASE/CSIE source and volatility register,YES,BOOK_v3.9.0_INTEGRATION_COMPLETE,companion/08_INSTITUTIONAL_LINKS/DC_C_MILESTONE_EVIDENCE_AND_DOSSIER.md,line 19,ADAPTED_NARRATIVE_PRESENT,0.996,SOURCE SET RECHECKED 2026-08-23; VOLATILE VALUES NOT FROZEN,DISPOSITION_COMPLETED_IN_BOOK_v3.9.0,COMPANION_MIGRATION_CLOSED; BOOK_v3.9.0_INTEGRATION_CLOSED,Adapted module prose located by normalised text comparison (score 0.996); original source text retained in this register.
APX-P1425,C,paragraph,P1425,The milestone evidence chain,Heading 2,The milestone evidence chain,MIGRATE_SUBSECTION_AND_RETAIN_PRINCIPLE_IF_STABLE,SELECTIVE,DC-C operational section,MIXED,BOOK_v3.9.0_INTEGRATION_COMPLETE,companion/08_INSTITUTIONAL_LINKS/DC_C_MILESTONE_EVIDENCE_AND_DOSSIER.md,line 21,ADAPTED_NARRATIVE_PRESENT,1.000,SOURCE SET RECHECKED 2026-08-23; VOLATILE VALUES NOT FROZEN,DISPOSITION_COMPLETED_IN_BOOK_v3.9.0,COMPANION_MIGRATION_CLOSED; BOOK_v3.9.0_INTEGRATION_CLOSED,Adapted module prose located by normalised text comparison (score 1.000); original source text retained in this register.
APX-P1426,C,paragraph,P1426,The milestone evidence chain,First Paragraph,"Table C.1 identifies the minimum controlled record at each milestone. “Approval” is used narrowly: the supervisor or method reviewer may accept a scientific decision, a data or system owner may authorise access, an ethics body may approve a regulated activity and a secretariat may verify an administrative dossier. These roles are not interchangeable.",MIGRATE_TO_DIGITAL_MODULE,NO_OR_SUMMARY_ONLY,DC-C,MIXED,BOOK_v3.9.0_INTEGRATION_COMPLETE,companion/08_INSTITUTIONAL_LINKS/DC_C_MILESTONE_EVIDENCE_AND_DOSSIER.md,line 23,ADAPTED_NARRATIVE_PRESENT,1.000,SOURCE SET RECHECKED 2026-08-23; VOLATILE VALUES NOT FROZEN,DISPOSITION_COMPLETED_IN_BOOK_v3.9.0,COMPANION_MIGRATION_CLOSED; BOOK_v3.9.0_INTEGRATION_CLOSED,Adapted module prose located by normalised text comparison (score 1.000); original source text retained in this register.
APX-P1427,C,paragraph,P1427,The milestone evidence chain,Table Caption,Table C.1. Project records and evidence by milestone,MIGRATE_TABLE_AS_EDITABLE_RECORD,NO_TABLE,DC-C CSV/DOCX record,MIXED,BOOK_v3.9.0_INTEGRATION_COMPLETE,companion/08_INSTITUTIONAL_LINKS/DC_C_MILESTONE_EVIDENCE_AND_DOSSIER.md,line 25,ADAPTED_NARRATIVE_PRESENT,1.000,SOURCE SET RECHECKED 2026-08-23; VOLATILE VALUES NOT FROZEN,DISPOSITION_COMPLETED_IN_BOOK_v3.9.0,COMPANION_MIGRATION_CLOSED; BOOK_v3.9.0_INTEGRATION_CLOSED,Adapted module prose located by normalised text comparison (score 1.000); original source text retained in this register.
APX-P1428,C,paragraph,P1428,The milestone evidence chain,Source Note,"Note. The earliest responsible gate governs repair. A polished manuscript cannot cure unauthorised data collection, an unrepeatable execution or a claim unsupported by the retained evidence. Conversely, a missing administrative form does not invalidate a sound analysis but can still make the candidate inadmissible for the current session.",MOVE_TO_DIGITAL_SOURCE_AND_VOLATILITY_REGISTER,NO,ASE/CSIE source and volatility register,YES,BOOK_v3.9.0_INTEGRATION_COMPLETE,companion/08_INSTITUTIONAL_LINKS/DC_C_MILESTONE_EVIDENCE_AND_DOSSIER.md,line 29,ADAPTED_NARRATIVE_PRESENT,1.000,SOURCE SET RECHECKED 2026-08-23; VOLATILE VALUES NOT FROZEN,DISPOSITION_COMPLETED_IN_BOOK_v3.9.0,COMPANION_MIGRATION_CLOSED; BOOK_v3.9.0_INTEGRATION_CLOSED,Adapted module prose located by normalised text comparison (score 1.000); original source text retained in this register.
APX-P1429,C,paragraph,P1429,Core official closeout records by route,Heading 2,Core official closeout records by route,MIGRATE_SUBSECTION_AND_RETAIN_PRINCIPLE_IF_STABLE,SELECTIVE,DC-C operational section,MIXED,BOOK_v3.9.0_INTEGRATION_COMPLETE,companion/08_INSTITUTIONAL_LINKS/DC_C_MILESTONE_EVIDENCE_AND_DOSSIER.md,line 31,ADAPTED_NARRATIVE_PRESENT,1.000,SOURCE SET RECHECKED 2026-08-23; VOLATILE VALUES NOT FROZEN,DISPOSITION_COMPLETED_IN_BOOK_v3.9.0,COMPANION_MIGRATION_CLOSED; BOOK_v3.9.0_INTEGRATION_CLOSED,Adapted module prose located by normalised text comparison (score 1.000); original source text retained in this register.
APX-P1430,C,paragraph,P1430,Core official closeout records by route,First Paragraph,"Table C.2 records functions rather than frozen form numbers. The checked regulations and 2026 CSIE notices establish a common administrative core but not an identical dossier. The current official form, signature mode, quantity, channel and deadline must be taken from the competent source for the candidate’s route and session.",REINTEGRATE_STABLE_PRINCIPLE_AND_MIGRATE_OPERATIONAL_DETAIL,YES_SELECTIVE,Front matter and/or Chapter 9 plus DC-C,YES,BOOK_v3.9.0_INTEGRATION_COMPLETE,companion/08_INSTITUTIONAL_LINKS/DC_C_MILESTONE_EVIDENCE_AND_DOSSIER.md,line 33,ADAPTED_NARRATIVE_PRESENT,1.000,SOURCE SET RECHECKED 2026-08-23; VOLATILE VALUES NOT FROZEN,DISPOSITION_COMPLETED_IN_BOOK_v3.9.0,COMPANION_MIGRATION_CLOSED; BOOK_v3.9.0_INTEGRATION_CLOSED,Adapted module prose located by normalised text comparison (score 1.000); original source text retained in this register.
APX-P1431,C,paragraph,P1431,Core official closeout records by route,Table Caption,Table C.2. Core official closeout records by route,MIGRATE_TABLE_AS_EDITABLE_RECORD,NO_TABLE,DC-C CSV/DOCX record,MIXED,BOOK_v3.9.0_INTEGRATION_COMPLETE,companion/08_INSTITUTIONAL_LINKS/DC_C_MILESTONE_EVIDENCE_AND_DOSSIER.md,line 35,ADAPTED_NARRATIVE_PRESENT,1.000,SOURCE SET RECHECKED 2026-08-23; VOLATILE VALUES NOT FROZEN,DISPOSITION_COMPLETED_IN_BOOK_v3.9.0,COMPANION_MIGRATION_CLOSED; BOOK_v3.9.0_INTEGRATION_CLOSED,Adapted module prose located by normalised text comparison (score 1.000); original source text retained in this register.
APX-P1432,C,paragraph,P1432,Core official closeout records by route,Source Note,"Note. “Core” means recurrent in the checked route, not timeless. Reverify every session-specific format. Record any unresolved discrepancy as CONFLICT and obtain written clarification. Missing, stale or conflicting items reopen the Defence Readiness Gate unless they expose a scientific change, which reopens the responsible earlier gate.",MOVE_TO_DIGITAL_SOURCE_AND_VOLATILITY_REGISTER,NO,ASE/CSIE source and volatility register,YES,BOOK_v3.9.0_INTEGRATION_COMPLETE,companion/08_INSTITUTIONAL_LINKS/DC_C_MILESTONE_EVIDENCE_AND_DOSSIER.md,line 39,ADAPTED_NARRATIVE_PRESENT,1.000,SOURCE SET RECHECKED 2026-08-23; VOLATILE VALUES NOT FROZEN,DISPOSITION_COMPLETED_IN_BOOK_v3.9.0,COMPANION_MIGRATION_CLOSED; BOOK_v3.9.0_INTEGRATION_CLOSED,Adapted module prose located by normalised text comparison (score 1.000); original source text retained in this register.
APX-P1433,C,paragraph,P1433,Status-triggered official records,Heading 2,Status-triggered official records,MIGRATE_SUBSECTION_AND_RETAIN_PRINCIPLE_IF_STABLE,SELECTIVE,DC-C operational section,MIXED,BOOK_v3.9.0_INTEGRATION_COMPLETE,companion/08_INSTITUTIONAL_LINKS/DC_C_MILESTONE_EVIDENCE_AND_DOSSIER.md,line 41,ADAPTED_NARRATIVE_PRESENT,1.000,SOURCE SET RECHECKED 2026-08-23; VOLATILE VALUES NOT FROZEN,DISPOSITION_COMPLETED_IN_BOOK_v3.9.0,COMPANION_MIGRATION_CLOSED; BOOK_v3.9.0_INTEGRATION_CLOSED,Adapted module prose located by normalised text comparison (score 1.000); original source text retained in this register.
APX-P1434,C,paragraph,P1434,Status-triggered official records,First Paragraph,The most dangerous administrative list is one that appears complete while suppressing candidate status or a route condition. Table C.3 therefore treats each condition as a trigger. A record is neither omitted because it is uncommon nor imposed on candidates for whom it is inapplicable.,MIGRATE_TO_DIGITAL_MODULE,NO_OR_SUMMARY_ONLY,DC-C,YES,BOOK_v3.9.0_INTEGRATION_COMPLETE,companion/08_INSTITUTIONAL_LINKS/DC_C_MILESTONE_EVIDENCE_AND_DOSSIER.md,line 43,ADAPTED_NARRATIVE_PRESENT,1.000,SOURCE SET RECHECKED 2026-08-23; VOLATILE VALUES NOT FROZEN,DISPOSITION_COMPLETED_IN_BOOK_v3.9.0,COMPANION_MIGRATION_CLOSED; BOOK_v3.9.0_INTEGRATION_CLOSED,Adapted module prose located by normalised text comparison (score 1.000); original source text retained in this register.
APX-P1435,C,paragraph,P1435,Status-triggered official records,Table Caption,Table C.3. Conditional official records by status or route condition,MIGRATE_TABLE_AS_EDITABLE_RECORD,NO_TABLE,DC-C CSV/DOCX record,MIXED,BOOK_v3.9.0_INTEGRATION_COMPLETE,companion/08_INSTITUTIONAL_LINKS/DC_C_MILESTONE_EVIDENCE_AND_DOSSIER.md,line 45,ADAPTED_NARRATIVE_PRESENT,1.000,SOURCE SET RECHECKED 2026-08-23; VOLATILE VALUES NOT FROZEN,DISPOSITION_COMPLETED_IN_BOOK_v3.9.0,COMPANION_MIGRATION_CLOSED; BOOK_v3.9.0_INTEGRATION_CLOSED,Adapted module prose located by normalised text comparison (score 1.000); original source text retained in this register.
APX-P1436,C,paragraph,P1436,Status-triggered official records,Source Note,"Note. Conditional does not mean optional. Once the trigger applies, the record is required under the controlling route. Conversely, retaining unnecessary identity, financial or civil-status documents creates avoidable privacy and security exposure.",MOVE_TO_DIGITAL_SOURCE_AND_VOLATILITY_REGISTER,NO,ASE/CSIE source and volatility register,MIXED,BOOK_v3.9.0_INTEGRATION_COMPLETE,companion/08_INSTITUTIONAL_LINKS/DC_C_MILESTONE_EVIDENCE_AND_DOSSIER.md,line 49,ADAPTED_NARRATIVE_PRESENT,1.000,SOURCE SET RECHECKED 2026-08-23; VOLATILE VALUES NOT FROZEN,DISPOSITION_COMPLETED_IN_BOOK_v3.9.0,COMPANION_MIGRATION_CLOSED; BOOK_v3.9.0_INTEGRATION_CLOSED,Adapted module prose located by normalised text comparison (score 1.000); original source text retained in this register.
APX-P1437,C,paragraph,P1437,Retention architecture and release boundary,Heading 2,Retention architecture and release boundary,MIGRATE_SUBSECTION_AND_RETAIN_PRINCIPLE_IF_STABLE,SELECTIVE,DC-C operational section,MIXED,BOOK_v3.9.0_INTEGRATION_COMPLETE,companion/08_INSTITUTIONAL_LINKS/DC_C_MILESTONE_EVIDENCE_AND_DOSSIER.md,line 53,ADAPTED_NARRATIVE_PRESENT,1.000,SOURCE SET RECHECKED 2026-08-23; VOLATILE VALUES NOT FROZEN,DISPOSITION_COMPLETED_IN_BOOK_v3.9.0,COMPANION_MIGRATION_CLOSED; BOOK_v3.9.0_INTEGRATION_CLOSED,Adapted module prose located by normalised text comparison (score 1.000); original source text retained in this register.
APX-P1438,C,paragraph,P1438,Retention architecture and release boundary,First Paragraph,"Use four controlled zones. The authoritative project workspace contains the scientific record, one controlled manuscript line and links to evidence. The restricted research area contains personal, confidential, licensed or security-sensitive material. The administrative dossier contains forms, identity records, signatures, fee evidence and official confirmations. The release area contains only objects cleared for examination, publisher delivery or public deposit.",REINTEGRATE_STABLE_PRINCIPLE_AND_MIGRATE_OPERATIONAL_DETAIL,YES_SELECTIVE,Front matter and/or Chapter 9 plus DC-C,YES,BOOK_v3.9.0_INTEGRATION_COMPLETE,companion/08_INSTITUTIONAL_LINKS/DC_C_MILESTONE_EVIDENCE_AND_DOSSIER.md,line 55,ADAPTED_NARRATIVE_PRESENT,1.000,SOURCE SET RECHECKED 2026-08-23; VOLATILE VALUES NOT FROZEN,DISPOSITION_COMPLETED_IN_BOOK_v3.9.0,COMPANION_MIGRATION_CLOSED; BOOK_v3.9.0_INTEGRATION_CLOSED,Adapted module prose located by normalised text comparison (score 1.000); original source text retained in this register.
APX-P1439,C,paragraph,P1439,Retention architecture and release boundary,Body Text,"Do not place administrative records, participant identities, consent forms, confidential raw data, access credentials, unredacted similarity reports, signatures or payment evidence in GitHub, Zenodo or a public companion. A manifest may record that a restricted object exists without reproducing its contents. Access, retention and deletion must follow the current controller, institutional and legal requirements rather than a generic period invented by this guide.",REINTEGRATE_STABLE_PRINCIPLE_AND_MIGRATE_OPERATIONAL_DETAIL,YES_SELECTIVE,Front matter and/or Chapter 9 plus DC-C,YES,BOOK_v3.9.0_INTEGRATION_COMPLETE,companion/08_INSTITUTIONAL_LINKS/DC_C_MILESTONE_EVIDENCE_AND_DOSSIER.md,line 57,ADAPTED_NARRATIVE_PRESENT,1.000,SOURCE SET RECHECKED 2026-08-23; VOLATILE VALUES NOT FROZEN,DISPOSITION_COMPLETED_IN_BOOK_v3.9.0,COMPANION_MIGRATION_CLOSED; BOOK_v3.9.0_INTEGRATION_CLOSED,Adapted module prose located by normalised text comparison (score 1.000); original source text retained in this register.
APX-P1440,C,paragraph,P1440,Retention architecture and release boundary,Body Text,"For every consequential object, retain a minimum control tuple: descriptive identifier, route or gate, owner, reviewer or authority, version or date, location, status, checksum where useful and disposition. Where the object is superseded, preserve the decision and relationship to the new version. Do not overwrite the evidence that explains why a later version exists.",REINTEGRATE_STABLE_PRINCIPLE_AND_MIGRATE_OPERATIONAL_DETAIL,YES_SELECTIVE,Front matter and/or Chapter 9 plus DC-C,YES,BOOK_v3.9.0_INTEGRATION_COMPLETE,companion/08_INSTITUTIONAL_LINKS/DC_C_MILESTONE_EVIDENCE_AND_DOSSIER.md,line 59,ADAPTED_NARRATIVE_PRESENT,1.000,SOURCE SET RECHECKED 2026-08-23; VOLATILE VALUES NOT FROZEN,DISPOSITION_COMPLETED_IN_BOOK_v3.9.0,COMPANION_MIGRATION_CLOSED; BOOK_v3.9.0_INTEGRATION_CLOSED,Adapted module prose located by normalised text comparison (score 1.000); original source text retained in this register.
APX-P1441,C,paragraph,P1441,Retention architecture and release boundary,Body Text,"Closeout is complete only when the scientific record, administrative confirmation and release package agree on the exact title, author identity, final file and declared scope. If they do not, the discrepancy is classified before submission. Administrative correction remains administrative only if it leaves the accepted study unchanged; any scientific change reopens the responsible gate and requires a new proof.",MIGRATE_TO_DIGITAL_MODULE,NO_OR_SUMMARY_ONLY,DC-C,MIXED,BOOK_v3.9.0_INTEGRATION_COMPLETE,companion/08_INSTITUTIONAL_LINKS/DC_C_MILESTONE_EVIDENCE_AND_DOSSIER.md,line 61,ADAPTED_NARRATIVE_PRESENT,1.000,SOURCE SET RECHECKED 2026-08-23; VOLATILE VALUES NOT FROZEN,DISPOSITION_COMPLETED_IN_BOOK_v3.9.0,COMPANION_MIGRATION_CLOSED; BOOK_v3.9.0_INTEGRATION_CLOSED,Adapted module prose located by normalised text comparison (score 1.000); original source text retained in this register.
APX-P1443,D,paragraph,P1443,,Heading 1,"Appendix D. Generative AI Use, Disclosure and Responsibility",REMOVE_PRINTED_HEADING_CREATE_DC_LANDING_PAGE,NO,DC-D module landing page,MIXED,BOOK_v3.9.0_INTEGRATION_COMPLETE,companion/06_AI_TRACE_AND_DISCLOSURE/DC_D_GENERATIVE_AI_USE_DISCLOSURE_AND_RESPONSIBILITY.md,line 1,ADAPTED_NARRATIVE_PRESENT,1.000,SOURCE SET RECHECKED 2026-08-23; VOLATILE VALUES NOT FROZEN,DISPOSITION_COMPLETED_IN_BOOK_v3.9.0,COMPANION_MIGRATION_CLOSED; BOOK_v3.9.0_INTEGRATION_CLOSED,Adapted module prose located by normalised text comparison (score 1.000); original source text retained in this register.
APX-P1444,D,paragraph,P1444,,Chapter Lead,"A controlled intervention record, not a transfer of authorship",REINTEGRATE_STABLE_PRINCIPLE_AND_MIGRATE_OPERATIONAL_DETAIL,YES_SELECTIVE,"Chapter 1, Chapter 5, Chapter 8 or Chapter 9 plus DC-D",MIXED,BOOK_v3.9.0_INTEGRATION_COMPLETE,companion/06_AI_TRACE_AND_DISCLOSURE/DC_D_GENERATIVE_AI_USE_DISCLOSURE_AND_RESPONSIBILITY.md,line 11,ADAPTED_NARRATIVE_PRESENT,1.000,SOURCE SET RECHECKED 2026-08-23; VOLATILE VALUES NOT FROZEN,DISPOSITION_COMPLETED_IN_BOOK_v3.9.0,COMPANION_MIGRATION_CLOSED; BOOK_v3.9.0_INTEGRATION_CLOSED,Adapted module prose located by normalised text comparison (score 1.000); original source text retained in this register.
APX-P1445,D,paragraph,P1445,,First Paragraph,"Generative AI can accelerate comparison, explanation, drafting, coding and rehearsal, but fluency is not evidence and convenience is not permission. Treat every output as a candidate intervention whose admissibility depends on the applicable rule, the information supplied to the system, the intellectual task retained by the student and the verification performed afterwards. The student remains the author of the work and is responsible for every retained claim, source, method, artefact and disclosure.",REINTEGRATE_STABLE_PRINCIPLE_AND_MIGRATE_OPERATIONAL_DETAIL,YES_SELECTIVE,"Chapter 1, Chapter 5, Chapter 8 or Chapter 9 plus DC-D",YES,BOOK_v3.9.0_INTEGRATION_COMPLETE,companion/06_AI_TRACE_AND_DISCLOSURE/DC_D_GENERATIVE_AI_USE_DISCLOSURE_AND_RESPONSIBILITY.md,line 13,ADAPTED_NARRATIVE_PRESENT,1.000,SOURCE SET RECHECKED 2026-08-23; VOLATILE VALUES NOT FROZEN,DISPOSITION_COMPLETED_IN_BOOK_v3.9.0,COMPANION_MIGRATION_CLOSED; BOOK_v3.9.0_INTEGRATION_CLOSED,Adapted module prose located by normalised text comparison (score 1.000); original source text retained in this register.
APX-P1446,D,paragraph,P1446,,Body Text,"Mandatory identifies a current institutional obligation or a non-negotiable integrity boundary. Conditional identifies a use or record activated by permission, data classification, task, risk or route. Recommended identifies an authorial control that improves traceability without claiming independent institutional force. The stricter applicable rule governs: law, institutional guidance, programme or course instructions, examination rules, data-owner terms, supervisor directions and host-organisation policies may each narrow what is permitted.",REINTEGRATE_STABLE_PRINCIPLE_AND_MIGRATE_OPERATIONAL_DETAIL,YES_SELECTIVE,"Chapter 1, Chapter 5, Chapter 8 or Chapter 9 plus DC-D",MIXED,BOOK_v3.9.0_INTEGRATION_COMPLETE,companion/06_AI_TRACE_AND_DISCLOSURE/DC_D_GENERATIVE_AI_USE_DISCLOSURE_AND_RESPONSIBILITY.md,line 15,ADAPTED_NARRATIVE_PRESENT,1.000,SOURCE SET RECHECKED 2026-08-23; VOLATILE VALUES NOT FROZEN,DISPOSITION_COMPLETED_IN_BOOK_v3.9.0,COMPANION_MIGRATION_CLOSED; BOOK_v3.9.0_INTEGRATION_CLOSED,Adapted module prose located by normalised text comparison (score 1.000); original source text retained in this register.
